Bil,Peringkat Sekolah,PPD,Kod Sekolah,NamaSekolah,AlamatSurat,PoskodSurat,BandarSurat,Negeri,NoTelefon,NoFax,CountOfKPUtama,TOTAL_STUDENT,RATIO_STUDENT_RATIO,Lat,Lng
1858,Menengah,PPD GOMBAK,BEA7608,SMK HILLCREST,TAMAN SERI GOMBAK,68100,BATU CAVES,SELANGOR,0361884777,0361852582,111,2057,18.53153153,3.2442413,101.708186
1859,Menengah,PPD GOMBAK,BEA7609,SMK IDEAL HEIGHTS,JLN BUKIT IDAMAN,68100,BATU CAVES,SELANGOR,0361371944,0361351746,125,2046,16.368,3.250027,101.640911
1860,Menengah,PPD GOMBAK,BEA7610,SMK TAMAN MELAWATI,"JALAN J5, ",53100,GOMBAK,SELANGOR,0341087723,0341086093,138,2275,16.48550725,0,0
1861,Menengah,PPD GOMBAK,BEA7612,SMK SERI SELAYANG,JALAN SUNGAI TUA,68100,BATU CAVES,SELANGOR,0361853448,0361874508,96,1436,14.95833333,3.242034,101.673566
1862,Menengah,PPD GOMBAK,BEA7613,SMK SUNGAI KERTAS,KG. SUNGAI KERTAS,68100,BATU CAVES,SELANGOR,0361853532,0361862591,87,1409,16.1954023,3.2571407,101.6873941
1863,Menengah,PPD GOMBAK,BEA7614,SMK SERI KERAMAT,"JALAN AU4, LEMBAH KERAMAT",54200,KUALA LUMPUR,SELANGOR,0341065002,0341053033,75,1022,13.62666667,3.202292,101.7511492
1864,Menengah,PPD GOMBAK,BEA7615,SMK DARUL EHSAN,"JALAN 29, SELAYANG BARU",68100,BATU CAVES,SELANGOR,0361364877,0361352404,154,2318,15.05194805,3.252653,101.668906
1865,Menengah,PPD GOMBAK,BEA7616,SMK SUNGAI PUSU,"KM 11, JALAN GOMBAK",53100,KUALA LUMPUR,SELANGOR,0361861701,0361871512,119,1876,15.76470588,3.2343736,101.7142424
1866,Menengah,PPD GOMBAK,BEA7617,SMK TAMAN DESA,BANDAR COUNTRY HOMES,48000,RAWANG,SELANGOR,0360917935,0360917930,109,1772,16.25688073,3.328037,101.5312471
1867,Menengah,PPD GOMBAK,BEA7618,SMK BANDAR TASIK PUTERI,BANDAR TASIK PUTERI,48000,RAWANG,SELANGOR,0360342885,0360345350,134,2516,18.7761194,3.3605216,101.5361726
1868,Menengah,PPD GOMBAK,BEA7619,SMK BUKIT RAHMAN PUTRA,"JALAN BRP 7/1, BUKIT RAHMAN PUTRA",47000,SUNGAI BULOH,SELANGOR,0361574670,0361574653,137,1998,14.58394161,3.2301294,101.5547441
1869,Menengah,PPD GOMBAK,BEA7620,SMK SERI KUNDANG,KAMPUNG MELAYU SRI KUNDANG,48020,RAWANG,SELANGOR,0360342395,0360342642,81,1462,18.04938272,3.2549616,101.5203656
1870,Menengah,PPD GOMBAK,BEA7621,SMK TAMAN DESA 2,"JALAN DESA JAYA, BANDAR COUNTRY HOMES",48000,RAWANG,SELANGOR,0367337872,0367337870,116,1882,16.22413793,3.3192876,101.5287817
1871,Menengah,PPD GOMBAK,BEA7622,SMK SIERRAMAS,"JALAN HOSPITAL,SUNGAI BULOH.",47000,SUNGAI BULOH,SELANGOR,0361402562,0361402572,64,889,13.890625,3.219877,101.5919013
1872,Menengah,PPD GOMBAK,BEA7623,SMK TUN PERAK,TAMAN TUN PERAK,48000,RAWANG,SELANGOR,0123307202,TIADA,55,876,15.92727273,3.302602,101.5799281
1873,Menengah,PPD PETALING PERDANA,BEA8601,SMK PUCHONG,BATU 14 JALAN PUCHONG,47100,PUCHONG,SELANGOR,0380611305,0380621935,113,1542,13.6460177,2.9879222,101.6185084
1874,Menengah,PPD PETALING UTAMA,BEA8602,SMK SRI PERMATA,JALAN SS3 / 98,47300,PETALING JAYA,SELANGOR,0378750623,0378777027,81,1388,17.13580247,3.1025509,101.6156113
1875,Menengah,PPD PETALING PERDANA,BEA8603,SMK SULTAN SALAHUDDIN ABDUL AZIZ SHAH,JALAN BUNGA MAWAR 2/5,40000,SHAH ALAM,SELANGOR,0355198404,0355196213,89,1205,13.53932584,3.070794,101.509662
1876,Menengah,PPD PETALING PERDANA,BEA8604,SMK SUBANG JAYA,JALAN SS14/6,47500,SUBANG JAYA,SELANGOR,0356334589,0356318202,71,1088,15.32394366,3.0737188,101.5861775
1877,Menengah,PPD GOMBAK,BEA8605,SMK BUKIT GADING,"KM. 26, SG. PLONG",47000,SUNGAI BULOH,SELANGOR,0360383258,0360381421,131,2006,15.3129771,0,0
1878,Menengah,PPD PETALING PERDANA,BEA8606,SMK SERI SERDANG,TAMAN SRI SERDANG,43300,SERI KEMBANGAN,SELANGOR,0389489199,0389488995,170,2466,14.50588235,3.006811,101.7146135
1879,Menengah,PPD PETALING UTAMA,BEA8607,SMK TAMAN DATO'  HARUN,"KM 12, JLN KLANG LAMA",46000,PETALING JAYA,SELANGOR,0377828358,0377815712,114,1628,14.28070175,3.077884,101.6348436
1880,Menengah,PPD PETALING UTAMA,BEA8608,SMK DAMANSARA JAYA,"JALAN SS 22A/1, PETALING JAYA",47400,PETALING JAYA,SELANGOR,0377296018,0377291880,93,1517,16.31182796,0,0
1881,Menengah,PPD PETALING PERDANA,BEA8609,SMK BATU 8,"BATU 8, JALAN PUCHONG",47100,PUCHONG,SELANGOR,0380702830,0380761967,92,1395,15.16304348,2.9976664,101.620385
1882,Menengah,PPD PETALING PERDANA,BEA8610,SMK SEKSYEN 16,"JALAN HALIA 16/8, SEKSYEN 16, SHAH ALAM",40200,SHAH ALAM,SELANGOR,0355109168,0355125021,99,1206,12.18181818,3.0544144,101.5031873
1883,Menengah,PPD PETALING UTAMA,BEA8611,SMK DAMANSARA UTAMA,"JALAN SS 20/21, DAMANSARA UTAMA",47400,PETALING JAYA,SELANGOR,0377278715,0377277488,58,883,15.22413793,3.1373831,101.6262832
1884,Menengah,PPD PETALING PERDANA,BEA8612,SM PENDIDIKAN KHAS SHAH ALAM,"JALAN SENANGIN 17/2A, SEKSYEN 17",40200,SHAH ALAM,SELANGOR,0355109719,0355109715,86,148,1.720930233,3.0450882,101.5027691
1885,Menengah,PPD PETALING UTAMA,BEA8613,SMK TAMAN MEDAN,KM 12 JLN KLANG LAMA,46000,PETALING JAYA,SELANGOR,0377820455,0377850751,95,1466,15.43157895,3.0848216,101.6267332
1886,Menengah,PPD PETALING PERDANA,BEA8614,SMK SUBANG UTAMA,"JALAN SS 18/1A, SUBANG JAYA",47500,SUBANG JAYA,SELANGOR,0356348971,0356361915,59,994,16.84745763,3.0634866,101.5835652
1887,Menengah,PPD PETALING UTAMA,BEA8615,SMK KELANA JAYA,JALAN BAHAGIA SS4,47301,PETALING JAYA,SELANGOR,0378035121,0378035120,57,789,13.84210526,3.1136631,101.5999816
1888,Menengah,PPD PETALING PERDANA,BEA8616,SMK SEKSYEN SEBELAS,JLN WAU 11/1,40000,SHAH ALAM,SELANGOR,0355106711,0355101545,46,386,8.391304348,3.071435,101.5278693
1889,Menengah,PPD PETALING PERDANA,BEA8617,SMK SEKSYEN 18,JLN KELAPA BALI 18/43,40200,SHAH ALAM,SELANGOR,0355421403,0355491659,103,1296,12.58252427,3.0502086,101.5226086
1890,Menengah,PPD PETALING PERDANA,BEA8618,SMK SEAFIELD,JALAN USJ 2/5,47600,UEP SUBANG JAYA,SELANGOR,0356321301,0356377610,133,2055,15.45112782,3.081213,101.5844108
1891,Menengah,PPD PETALING PERDANA,BEA8619,SMK SEKSYEN 24,JALAN TIMUN 24/1,40300,SHAH ALAM,SELANGOR,0355414172,0355429290,103,1405,13.6407767,3.0376005,101.5156075
1892,Menengah,PPD GOMBAK,BEA8620,SMK BANDAR BARU SUNGAI BULOH,"JALAN BRP 1/10A, BANDAR BARU SUNGAI BULOH",47000,SUNGAI BULOH,SELANGOR,0361568849,0361576041,148,2632,17.78378378,3.2088547,101.5625235
1893,Menengah,PPD PETALING PERDANA,BEA8621,SMK SEKSYEN 19,"JALAN GELORA 19/46, SEKSYEN 19",40300,SHAH ALAM,SELANGOR,0355423306,0355495382,144,2151,14.9375,3.052355,101.531854
1894,Menengah,PPD PETALING PERDANA,BEA8622,SMK ALAM MEGAH,"JALAN SG. BATU 27/72,SEKSYEN 27",40400,SHAH ALAM,SELANGOR,0351910709,0351920442,100,1313,13.13,3.023649,101.5710836
1895,Menengah,PPD PETALING PERDANA,BEA8623,SMK TAMAN SRI MUDA,"JALAN SABAR 25/83, TAMAN SRI MUDA",40400,SHAH ALAM,SELANGOR,0351218388,0351226489,109,1826,16.75229358,3.0260978,101.5390467
1896,Menengah,PPD PETALING UTAMA,BEA8624,SMK SRI UTAMA,JALAN 227B/51A,46100,PETALING JAYA,SELANGOR,0379575299,0379571219,44,575,13.06818182,3.098507,101.63223
1897,Menengah,PPD PETALING PERDANA,BEA8625,SMK SS 17,JALAN SS 17/1 SUBANG JAYA,47500,SUBANG JAYA,SELANGOR,0356338747,0356319384,58,698,12.03448276,3.0788145,101.5821187
1898,Menengah,PPD PETALING PERDANA,BEA8626,SMK BANDAR SUNWAY,JALAN PJS 7/15,46150,PETALING JAYA,SELANGOR,0356328335,0356325149,84,1174,13.97619048,3.0687907,101.6166984
1899,Menengah,PPD PETALING PERDANA,BEA8627,SMK SERI INDAH,TAMAN SERI SERDANG,43300,SERI KEMBANGAN,SELANGOR,0389434263,0389456695,107,1365,12.75700935,3.006811,101.7146135
1900,Menengah,PPD PETALING PERDANA,BEA8628,SMK PUCHONG PERDANA,"BATU 13, TAMAN PUCHONG PERDANA",47150,PETALING,SELANGOR,0380626505,0380626506,149,2514,16.87248322,0,0
1901,Menengah,PPD PETALING PERDANA,BEA8629,SMK SEKSYEN 9,JALAN TENGKU AMPUAN RAHIMAH 9/20,40100,SHAH ALAM,SELANGOR,0355129942,0355132413,115,1658,14.4173913,3.0871921,101.5230687
1902,Menengah,PPD PETALING PERDANA,BEA8630,SMK SUBANG,KAMPUNG MELAYU SUBANG,40150,SHAH ALAM,SELANGOR,0378469673,0378471436,159,2697,16.96226415,3.177346,101.543397
1903,Menengah,PPD PETALING UTAMA,BEA8631,SMK BANDAR UTAMA,1 PINTASAN BANDAR UTAMA,47800,PETALING JAYA,SELANGOR,0377252829,0377263708,55,689,12.52727273,3.1467185,101.6119073
1904,Menengah,PPD PETALING PERDANA,BEA8632,SMK USJ 4,JALAN USJ4/3,47600,SUBANG JAYA,SELANGOR,0380246618,0380244144,98,1335,13.62244898,3.05763,101.575833
1905,Menengah,PPD PETALING PERDANA,BEA8633,SMK USJ 13,JALAN USJ 13/1,47630,UEP SUBANG JAYA,SELANGOR,0356317642,0356214163,98,1704,17.3877551,3.081213,101.5844108
1906,Menengah,PPD PETALING PERDANA,BEA8634,SMK USJ 8,PERSIARAN KEWAJIPAN,47610,UEP SUBANG JAYA,SELANGOR,0356310144,0356214457,86,1448,16.8372093,3.081213,101.5844108
1907,Menengah,PPD PETALING PERDANA,BEA8635,SMK USJ 12,"PERSIARAN SETIA, USJ12",47630,UEP SUBANG JAYA,SELANGOR,0380233236,0380235892,109,1973,18.10091743,0,0
1908,Menengah,PPD PETALING PERDANA,BEA8636,SMK PUCHONG UTAMA (1),JALAN PU 5  BANDAR    PUCHONG UTAMA,47100,PUCHONG,SELANGOR,0380607592,0380607597,160,2667,16.66875,2.9868833,101.6111503
1909,Menengah,PPD PETALING PERDANA,BEA8637,SMK TTDI JAYA,"JALAN SASTERA U2/1, SEKSYEN U2, SHAH ALAM",40150,SHAH ALAM,SELANGOR,0378471096,0378471145,140,2052,14.65714286,3.1436763,101.5134398
1910,Menengah,PPD PETALING UTAMA,BEA8638,SMK SEKSYEN 10 KOTA DAMANSARA,"PERSIARAN MAHOGANY,SEKSYEN 10, KOTA DAMANSARA",47810,PETALING JAYA,SELANGOR,0361568514,0361563534,124,1788,14.41935484,0,0
1911,Menengah,PPD PETALING PERDANA,BEA8639,SMK SEKSYEN 1 BANDAR KINRARA,BANDAR KINRARA,47180,PUCHONG,SELANGOR,0380704075,0380704067,65,986,15.16923077,3.0511363,101.643089
1912,Menengah,PPD PETALING UTAMA,BEA8640,SMK TROPICANA,JALAN TROPICANA SELATAN,47410,Petaling Jaya,SELANGOR,0378042140,0378042170,43,690,16.04651163,3.1295414,101.5990403
1913,Menengah,PPD PETALING UTAMA,BEA8641,SMK BANDAR SRI DAMANSARA 2,"PERSIARAN MERANTI, SEKSYEN 1",52200,KUALA LUMPUR,SELANGOR,0362757094,0362757402,76,1366,17.97368421,3.139003,101.686855
1914,Menengah,PPD PETALING PERDANA,BEA8642,SMK USJ 23,JALAN HARMONI,47640,SUBANG JAYA,SELANGOR,0380235014,0380233012,71,1020,14.36619718,3.0228272,101.5804122
1915,Menengah,PPD PETALING UTAMA,BEA8643,SMK BANDAR UTAMA DAMANSARA 3,"PERSIARAN BUKIT UTAMA, BANDAR UTAMA",47800,PETALING JAYA,SELANGOR,0377276166,0377267199,78,1299,16.65384615,3.1454448,101.6057427
1916,Menengah,PPD PETALING UTAMA,BEA8644,SMK BANDAR UTAMA DAMANSARA (4),JALAN DATARAN UTAMA BANDAR UTAMA,47800,PETALING JAYA,SELANGOR,0377258100,0377250534,61,1138,18.6557377,3.1467185,101.6119073
1917,Menengah,PPD PETALING PERDANA,BEA8645,SMK SEKSYEN 3 BANDAR KINRARA,"JALAN BK 5B, BANDAR KINRARA",47180,PUCHONG,SELANGOR,0380757760,0380757657,104,1696,16.30769231,3.0352935,101.6386297
1918,Menengah,PPD PETALING PERDANA,BEA8647,SMK SEKSYEN 4 BANDAR KINRARA,"JALAN BK 5A, BANDAR KINRARA",47180,Puchong,SELANGOR,0380757273,0380757315,98,1792,18.28571429,3.0463865,101.6449791
1919,Menengah,PPD PETALING PERDANA,BEA8648,SMK SEKSYEN 7,JALAN PLATINUM 7/37,40000,SHAH ALAM,SELANGOR,0355119328,0355131363,132,2121,16.06818182,3.0848016,101.4948481
1920,Menengah,PPD PETALING PERDANA,BEA8649,SMK PUSAT BANDAR PUCHONG 1,JLN WAWASAN 2/23,47160,PUCHONG,SELANGOR,0358917014,0358917013,159,2769,17.41509434,3.0291885,101.6228702
1921,Menengah,PPD PETALING PERDANA,BEA8650,SMK BUKIT JELUTONG,"NO. 2, JALAN SERAMBI, U8/21,BUKIT JELUTONG",40150,SHAH ALAM,SELANGOR,0378467940,0378456705,107,1804,16.85981308,3.1060929,101.5309967
1922,Menengah,PPD PETALING UTAMA,BEA8652,SMK DAMANSARA DAMAI 1,"NO. 2, JALAN PJU 10/1, DAMANSARA DAMAI",47830,PETALING JAYA,SELANGOR,0361574547,0361579426,107,1903,17.78504673,3.1957603,101.5937745
1923,Menengah,PPD PETALING PERDANA,BEA8653,SMK ALAM MEGAH 2,"NO.1, PERSIARAN KUALA LANGAT, SEKSYEN 28",40400,SHAH ALAM,SELANGOR,0351922141,0351924092,80,1331,16.6375,3.0159738,101.5689504
1924,Menengah,PPD PETALING PERDANA,BEA8654,SMK SEKSYEN 24 (2),JALAN CILI BUNGA 24/25 SEKSYEN 24,40300,SHAH ALAM,SELANGOR,0355484962,0355426275,67,895,13.35820896,3.0366131,101.5178144
1925,Menengah,PPD PETALING UTAMA,BEA8655,SMK SEKSYEN 4 KOTA DAMANSARA,"JALAN CAMAR 4/1, KOTA DAMANSARA",47810,PETALING JAYA,SELANGOR,0361402997,0361402721,101,1616,16,3.1522591,101.5824968
1926,Menengah,PPD PETALING PERDANA,BEA8656,SMK BANDAR PUCHONG JAYA (A),JALAN PIPIT,47100,PUCHONG,SELANGOR,0380754728,0380757513,66,1023,15.5,3.0650278,101.6238694
1927,Menengah,PPD PETALING PERDANA,BEA8657,SMK BANDAR PUCHONG JAYA (B),"JALAN TEMPUA 3, BANDAR PUCHONG JAYA",47170,PUCHONG,SELANGOR,0380620463,0380620487,73,1194,16.35616438,3.0450184,101.6274201
1928,Menengah,PPD PETALING UTAMA,BEA8658,SMK BANDAR UTAMA DAMANSARA (2),JALAN BU 1/11,47800,PETALING JAYA,SELANGOR,0377105286,0377105287,49,854,17.42857143,3.1378843,101.6126621
1929,Menengah,PPD PETALING UTAMA,BEA8659,SMK BANDAR SRI DAMANSARA 1,PERSIARAN PERDANA,52200,KUALA LUMPUR,SELANGOR,0362740927,0362741105,96,1568,16.33333333,3.1919679,101.6167586
1930,Menengah,PPD PETALING PERDANA,BEA8660,SMK SEKSYEN 27,JALAN SELAYANG 27/27,40400,SHAH ALAM,SELANGOR,0351921493,0351916273,60,779,12.98333333,3.0197588,101.5638989
1931,Menengah,PPD PETALING UTAMA,BEA8661,SMK LEMBAH SUBANG,PJU 1A/4,47301,PETALING JAYA,SELANGOR,0378461883,0378424063,45,654,14.53333333,3.1149468,101.5798765
1932,Menengah,PPD PETALING PERDANA,BEA8662,SMK SUBANG BESTARI,"JALAN NOVA U5/63, SEKSYEN U5",40150,SHAH ALAM,SELANGOR,0378430616,0378430594,146,2346,16.06849315,0,0
1933,Menengah,PPD PETALING PERDANA,BEA8663,SMK PUCHONG PERMAI,"LOT 65079, PERSIARAN PRIMA UTAMA, TMN PUCHONG PRIM",47150,PUCHONG,SELANGOR,0380623576,0380625340,103,1686,16.36893204,38.2651542,-85.8690933
1934,Menengah,PPD PETALING PERDANA,BEA8664,SMK TAMAN DESAMINIUM,Lestari Perdana,43300,Seri Kembangan,SELANGOR,03-89422180,03-89412936,67,1115,16.64179104,3.021998,101.7055411
1935,Menengah,PPD PETALING PERDANA,BEA8665,SMK SETIA ALAM,"NO. 6, PERSIARAN SETIA PRIMA, SEKSYEN U13",40170,SHAH ALAM,SELANGOR,0333422719,0333422697,76,1176,15.47368421,37.947145,-86.4794359
1936,Menengah,PPD PETALING UTAMA,BEA8666,"SMK SEKSYEN 8, KOTA DAMANSARA","Seksyen 8, Kota Damansara",47810,Petaling Jaya,SELANGOR,03-61403173,03-61403157,53,827,15.60377358,3.17989,101.5811161
1937,Menengah,PPD PETALING PERDANA,BEA8668,SEKOLAH MENENGAH KEBANGSAAN SHAH ALAM,"PERSIARAN ANJUNG SERI, SEKSYEN U8/80, BUKIT JELUTONG TIMUR",40150,SHAH ALAM,SELANGOR,0123275654,,21,191,9.095238095,37.8821155,-85.7871663
1938,Menengah,PPD PETALING UTAMA,BEA8669,SEKOLAH MENENGAH KEBANGSAAN PETALING JAYA,"JALAN PJS 5/26, PETALING JAYA",46000,PETALING JAYA,SELANGOR,0377709914,0377729914,52,286,5.5,0,0
1939,Menengah,PPD SEPANG,BEA9601,SMK SUNGAI RAWANG,SUNGAI PELEK,43950,SUNGAI PELEK,SELANGOR,0331411039,0331411039,49,568,11.59183673,2.6418246,101.7122817
1940,Menengah,PPD SEPANG,BEA9602,SMK SERI SEPANG,BANDAR BARU SALAK TINGGI,43900,SEPANG,SELANGOR,0387061077,0387064643,117,1987,16.98290598,2.8101839,101.741395
1941,Menengah,PPD SEPANG,BEA9604,SMK BANDAR BARU SALAK TINGGI,"TAMAN DAHLIA, BANDAR BARU SALAK TINGGI",43900,SEPANG,SELANGOR,0387068849,0387068851,151,1946,12.88741722,2.8308333,101.7246375
1942,Menengah,PPD SEPANG,BEA9607,SMK SERI PUTERI (SMBP),PERSIARAN TASIK,63000,CYBERJAYA,SELANGOR,0383192414,0383193937,73,867,11.87671233,2.9162748,101.6687517
1943,Menengah,PPD SEPANG,BEA9609,SMK CYBERJAYA,"PERSIARAN FAUNA 2, ZON FLAGSHIP 2",63000,CYBERJAYA,SELANGOR,0383188088,0383183588,62,892,14.38709677,0,0
1944,Menengah,PPD SEPANG,BEA9610,SMK PANTAI SEPANG PUTRA,PANTAI SEPANG PUTRA,43950,SUNGAI PELEK,SELANGOR,0331413558,0331413558,55,606,11.01818182,2.626772,101.69766
1945,Menengah,PPD SEPANG,BEA9611,SMK PUTRA PERDANA,"JALAN PP 3A, TAMAN PUTRA PERDANA",47130,PUCHONG,SELANGOR,0383202921,0383202922,142,2397,16.88028169,0,0
1946,Menengah,PPD SEPANG,BEA9612,SMK DATO' ABU BAKAR BAGINDA,"JALAN MAKTAB, SUNGAI MERAB",43650,BANDAR BARU BANGI,SELANGOR,03-89266839,03-89266840,100,1231,12.31,6.4387649,100.2673736
1947,Menengah,PPD KLANG,BEB0099,SMK METHODIST (ACS),JALAN RAYA BARAT,41000,KLANG,SELANGOR,0333718814,0333732941,103,1337,12.98058252,3.042888,101.4496891
1948,Menengah,PPD KLANG,BEB0100,SMJK CHUNG HWA,"1, JALAN NAGASARI 36/10, SEKSYEN 36",40470,SHAH ALAM,SELANGOR,0351623531,0351623530,75,1174,15.65333333,3.0246361,101.4876747
1949,Menengah,PPD KLANG,BEB0101,SMK CONVENT,"112, JALAN TENGKU KELANA",41000,KLANG,SELANGOR,0333712596,0333726602,75,1307,17.42666667,3.0380847,101.4468277
1950,Menengah,PPD KLANG,BEB0102,SMK TINGGI KLANG,JALAN MERU,41050,KLANG,SELANGOR,0333412340,0333440711,134,1763,13.15671642,3.0926445,101.4439177
1951,Menengah,PPD KLANG,BEB0103,SMJK KWANG HUA,TAMAN ENG ANN,41150,KLANG,SELANGOR,0333416713,0333424840,167,3468,20.76646707,3.0575591,101.4601796
1952,Menengah,PPD KLANG,BEB0104,SMK LA SALLE,PERSIARAN RAJA MUDA MUSA,41200,KLANG,SELANGOR,0333717469,0333736905,69,1064,15.42028986,3.0354225,101.4415884
1953,Menengah,PPD KLANG,BEB0105,SMK (P) METHODIST,JALAN RAYA BARAT,41000,KLANG,SELANGOR,0333711330,0333735728,93,1668,17.93548387,3.042888,101.4496891
1954,Menengah,PPD KLANG,BEB0106,SMK (P) BUKIT KUDA,JALAN PERAK,41300,KLANG,SELANGOR,0333424810,0333432282,85,1171,13.77647059,3.043746,101.457045
1955,Menengah,PPD KLANG,BEB0108,SMK DATO HAMZAH,JALAN PANDAMARAN,42000,PELABUHAN KLANG,SELANGOR,0331686924,0331686200,101,1360,13.46534653,3.0058294,101.4115867
1956,Menengah,PPD KLANG,BEB0109,SMK (P) RAJA ZARINA,PERSIARAN RAJA MUDA MUSA,42000,PELABUHAN KLANG,SELANGOR,0331688031,0331663605,111,2075,18.69369369,3.0012512,101.3965641
1957,Menengah,PPD KLANG,BEB0110,SMK MERU,"BATU 7, PEKAN MERU",41050,KLANG,SELANGOR,0333921035,0333926735,265,4427,16.70566038,3.1334027,101.4410127
1958,Menengah,PPD KLANG,BEB0111,SMK PULAU KETAM,"PULAU KETAM, PELABUHAN KLANG",42940,PELABUHAN KLANG,SELANGOR,0331104314,0331104314,28,445,15.89285714,3.044917,101.4455621
1959,Menengah,PPD KUALA LANGAT,BEB1069,SMK METHODIST,TELOK DATOK,42700,BANTING,SELANGOR,0331871532,0331818708,81,1291,15.9382716,2.818977,101.5205108
1960,Menengah,PPD KUALA LANGAT,BEB1070,KOLEJ VOKASIONAL SULTAN ABDUL SAMAD ,TELOK DATOK,42700,BANTING,SELANGOR,0331871246,0331871246,38,127,3.342105263,2.818977,101.5205108
1961,Menengah,PPD KUALA LANGAT,BEB1072,SMK TANJUNG SEPAT,TANJUNG SEPAT,42800,TANJONG SEPAT,SELANGOR,0331974229,0331974229,64,901,14.078125,2.7023274,101.5475409
1962,Menengah,PPD KUALA LANGAT,BEB1073,SMK SUNGAI MANGGIS,"KAMPUNG SUNGAI MANGGIS,",42700,BANTING,SELANGOR,0331871035,0331801461,85,833,9.8,2.8259119,101.537359
1963,Menengah,PPD KUALA LANGAT,BEB1074,SMK PULAU CAREY,PULAU CAREY,42960,PULAU CAREY,SELANGOR,0331036143,TIADA,25,258,10.32,2.8213219,101.3658004
1964,Menengah,PPD KUALA SELANGOR,BEB3078,SMK SULTAN ABDUL AZIZ,JALAN DATO' HAMZAH,45000,KUALA SELANGOR,SELANGOR,0332891380,0332895035,102,1236,12.11764706,4.5978483,101.0919513
1965,Menengah,PPD KUALA SELANGOR,BEB3079,SMK SULTAN SULAIMAN SHAH,JALAN SEKOLAH,45600,BESTARI JAYA,SELANGOR,0332719827,0332717946,67,1028,15.34328358,3.3328617,101.3658004
1966,Menengah,PPD KUALA SELANGOR,BEB3080,SMK SERI DESA,JALAN BOMBA,45500,TANJONG KARANG,SELANGOR,0332698186,0332694213,83,1011,12.18072289,3.4197261,101.1624044
1967,Menengah,PPD HULU LANGAT,BEB4068,SMK  CONVENT (M),JALAN GEREJA,43000,KAJANG,SELANGOR,0387331525,0387331525,63,966,15.33333333,2.9892508,101.7898239
1968,Menengah,PPD HULU LANGAT,BEB4069,SMK TINGGI KAJANG,JALAN SEMENYIH,43000,KAJANG,SELANGOR,0387363044,0387341478,131,1567,11.96183206,2.989055,101.801365
1969,Menengah,PPD HULU LANGAT,BEB4070,SMJK YU HUA,JALAN LOW TI KOK,43000,KAJANG,SELANGOR,0387367514,0387368670,181,3438,18.99447514,2.9947674,101.7906984
1970,Menengah,PPD HULU LANGAT,BEB4071,SMK JALAN BUKIT,JALAN BUKIT,43000,KAJANG,SELANGOR,0387331235,0387394787,125,1919,15.352,2.985871,101.791253
1971,Menengah,PPD HULU SELANGOR,BEB5065,SMK SYED MASHOR,JALAN BATANG KALI - ULU YAM,44300,BATANG KALI,SELANGOR,0360573245,0360573245,118,1865,15.80508475,3.4684,101.6393501
1972,Menengah,PPD HULU SELANGOR,BEB5066,SMK DATO' HJ KAMARUDDIN,JALAN RASATHURAI,44000,KUALA KUBU BHARU,SELANGOR,0360641378,0360652378,56,768,13.71428571,6.4387649,100.2673736
1973,Menengah,PPD SABAK BERNAM,BEB6044,SMK TUNKU ABDUL RAHMAN PUTRA,JALAN  KALABAKAN,45200,SABAK BERNAM,SELANGOR,0332161394,0332161810,94,1073,11.41489362,3.7758405,100.9128995
1974,Menengah,PPD SABAK BERNAM,BEB6046,SMK SERI BEDENA,JLN BESAR,45300,SUNGAI BESAR,SELANGOR,0332242272,0332246808,101,970,9.603960396,3.675398,100.9857899
1975,Menengah,PPD SABAK BERNAM,BEB6047,SMK YOKE KUAN,JALAN SEKOLAH,45400,SEKINCHAN,SELANGOR,60332410558,60332410524,108,1503,13.91666667,3.5664919,101.0730717
1976,Menengah,PPD GOMBAK,BEB7651,SMK KEPONG,"JALAN FRIM, KEPONG",52100,KUALA LUMPUR,SELANGOR,0362740080,0362756009,151,2475,16.39072848,3.2297188,101.6359284
1977,Menengah,PPD GOMBAK,BEB7652,SMK HULU KELANG,"KM 7, JALAN HULU KELANG",68000,AMPANG,SELANGOR,0342565159,0342532985,42,460,10.95238095,0,0
1978,Menengah,PPD GOMBAK,BEB7653,SMK SELAYANG BHARU,"JALAN 29, SELAYANG BHARU",68100,BATU CAVES,SELANGOR,0361386340,0361387109,130,2029,15.60769231,3.252585,101.666275
1979,Menengah,PPD GOMBAK,BEB7654,SMK SERI GARING,JALAN KUALA GARING,48000,RAWANG,SELANGOR,0360916491,0360927264,158,2691,17.03164557,3.319824,101.567317
1980,Menengah,PPD GOMBAK,BEB7655,SMK TUANKU ABDUL RAHMAN,BATU ARANG,48100,RAWANG,SELANGOR,0360352237,0360353198,49,800,16.32653061,3.3217785,101.4679893
1981,Menengah,PPD PETALING UTAMA,BEB8651,SMK ASSUNTA,JALAN CHANGGAI,46000,PETALING JAYA,SELANGOR,0379575745,0379559629,99,1755,17.72727273,3.0990293,101.6496611
1982,Menengah,PPD PETALING UTAMA,BEB8652,SMK (L) BUKIT BINTANG,JALAN UTARA,46200,PETALING JAYA,SELANGOR,0379565819,0379600625,53,705,13.30188679,3.1092644,101.6442236
1983,Menengah,PPD PETALING UTAMA,BEB8653,SMK KATHOLIK (M),JALAN 10/3,46000,PETALING JAYA,SELANGOR,0379565484,0379543236,159,2739,17.22641509,3.1066583,101.6520228
